f_unit,f_system,f_equipment,f_tag_name
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H153114_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G147106_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G133114_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1F127103_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1F112611_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1F113113_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G132113_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1F112312_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H151114_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H151113_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G144107_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1F124107_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H151515_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G144105_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G131515_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G130113_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H153706_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1G133604_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1F113604_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1F113603_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H153702_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1F125101_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1F113703_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H164601_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DO1E045312_COUT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1I173306_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1I173303_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1I172406_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1E044604_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1E044605_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1E044601_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1E044202_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G147107_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G132611_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1F112610_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H166104_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H166103_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H152113_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G146103_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G132114_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1F112113_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H164110_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H164109_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H152215_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H152214_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G144108_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G132215_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H151514_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H150114_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1H150113_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,DI1G131514_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H153705_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1F113704_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H153606_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H153605_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1F124603_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H165101_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H153602_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1H153601_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1G144601_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,FLAME DETECTOR & TV FLAME,AI1F124601_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,BLOWDOWN & PUMP 1A&1B,DI1D025204_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,BLOWDOWN & PUMP 1A&1B,DI1D025103_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,BLOWDOWN & PUMP 1A&1B,LT1C030803_PNT
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,BLOWDOWN & PUMP 1A&1B,DI1D025203_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,BLOWDOWN & PUMP 1A&1B,DI1D025102_CIN
PLTU Tanjung Awar-Awar 1,BOILER AND FURNANCE SYSTEM,BLOWDOWN & PUMP 1A&1B,DO1D024307_COUT
PLTU Tanjung Awar-Awar 1,AIR AND FLUE GAS SYSTEM,CEMS,DI1D025504_CIN
PLTU Tanjung Awar-Awar 1,AIR AND FLUE GAS SYSTEM,CEMS,AI1E046403_PNT
PLTU Tanjung Awar-Awar 1,AIR AND FLUE GAS SYSTEM,CEMS,AI1E046402_PNT
PLTU Tanjung Awar-Awar 1,AIR AND FLUE GAS SYSTEM,CEMS,DI1D025502_CIN
PLTU Tanjung Awar-Awar 1,AIR AND FLUE GAS SYSTEM,CEMS,AI1D026301_PNT
PLTU Tanjung Awar-Awar 1,AIR AND FLUE GAS SYSTEM,CEMS,AI1E046404_PNT
PLTU Tanjung Awar-Awar 1,AIR AND FLUE GAS SYSTEM,CEMS,AI1D026303_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,10LCH30CT901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,10LAB43CT901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,DI1K024408_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,ZT1K026601_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,ZT1J012401_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,AO1J012301_MA
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,10LBQ30CT901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,DI1L031710_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,DI1I170601_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,DI1K024406_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,DI1K024405_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,DI1K024404_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,LT1J012505_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,LT1J012206_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,AO1J012101_MA
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,TC1K027503_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,TC1K027403_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-3 #1,TC1J014103_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,DI1K024203_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,ZT1K026501_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,RT1M053401_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,LT1J012706_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,TC1K027507_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,TC1K027502_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,TC1K027402_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,10LBQ20CP901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,10LBQ20CT901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,DI1L031507_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,DI1K024207_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,DI1K024202_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,DI1K024201_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,DI1K024204_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,ZT1J011202_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-2 #1,LT1J012601_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,10LBQ10CP901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,10LBQ10CT901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,10LAB45CT901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1L031108_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1L030103_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1K024110_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1K024106_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1K024104_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,ZT1K026401_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,ZT1J010402_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,AO1J010302_MA
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,TC1K027501_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,TC1K027401_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1L031107_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1L030104_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1L030101_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1I170401_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,DI1K024101_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,LT1J011703_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,HPH-1 #1,LT1J011503_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,10LAC10CT903_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,RT1M052503_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,RT1M052401_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,DI1M050213_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,DI1M050104_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,DI1M050102_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,10LAC10CT902_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,10LAC10CT901_CALC
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,RT1M052303_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,RT1M052402_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,RT1M052301_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,DI1M050107_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,DI1M050106_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,DI1M050101_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,RT1M052506_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BOOSTER PUMP 1A,AI1J012607_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1D024504_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1D024501_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1D025404_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1D025211_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1D025210_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DO1D024103_COUT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1L030203_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1L030201_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,PT1A010303_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,FT1A010305_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,FT1A010205_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1D024503_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1D024502_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,DI1D025403_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,PIPING FEEDWATER SYSTEM AND HIGH PRESSURE HEATER BYPASS,ZT1A011201_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050710_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050709_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M051202_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050714_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050713_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050113_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050406_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050112_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050110_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050404_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050403_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050402_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050401_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1N074114_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M051209_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050203_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050510_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M051514_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M051413_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1I170613_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DO1N060616_COUT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1I170602_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050813_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1A013210_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1I170803_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1I170703_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M053307_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M052605_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M052501_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M052406_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M052405_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M052404_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1L033107_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,PT1M052101_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,AI1M051807_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,AI1M051805_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,AI1M051804_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,AI1M051803_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,AI1M051703_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1K025209_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050711_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050413_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050410_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050111_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050214_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M051208_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1I170802_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M051203_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050804_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050507_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,ZT1A010603_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1I170603_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050504_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,DI1M050501_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,ZT1J010401_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M053407_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M052604_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,RT1M052407_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,PT1M051801_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,PT1J010801_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,FT1M052202_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,AI1M052104_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,AI1M051707_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1A #1,AI1M051704_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N060711_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N060712_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N061102_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N060714_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N060701_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N060703_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N060405_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N060406_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N060402_CIN
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,BFPT-1B #1,DI1N074210_CIN
