f_unit_id,f_address_no,limit_mae,limit_deviation,f_model_date,sigma_lower,sigma_upper
91,ZT1C030501_PNT,,,2022-03-24 11:57:18,2.576,2.576
91,ZT1C030502_PNT,,,2022-03-24 11:57:18,2.576,2.576
91,ZT1C030503_PNT,,,2022-03-24 11:57:18,2.576,2.576
91,ZT1C030504_PNT,,,2022-03-24 11:57:18,2.576,2.576
91,ZT1C030505_PNT,,,2022-03-24 11:57:18,2.576,2.576
91,ZT1C030601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030604_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030701_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030702_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030705_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030801_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031102_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031103_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031104_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031105_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031106_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031107_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031201_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031202_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031203_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031204_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031205_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031206_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031302_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031303_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031304_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031305_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031306_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031401_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031402_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031403_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031404_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031405_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031406_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031407_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031501_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031502_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031503_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031504_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031505_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031506_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031604_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C031606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010705_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010805_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053104_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053105_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053204_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053205_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIJC531102_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIJC531103_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIJC531104_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIJC531105_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1E032602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1E032603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1E033602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1E033603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A012201_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A012301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1E047101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1E047102_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1E047201_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1E047202_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIJC531203_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIJC531204_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70035_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70036_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70037_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70038_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80021_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80022_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80023_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80024_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80025_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80026_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80027_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80028_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80029_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80030_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80031_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80032_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80033_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80034_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80035_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80036_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80037_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN80038_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN90021_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN90022_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN90023_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN90024_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1A011101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1A011202_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1A011301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1E032601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1E033601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011407_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A012105_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A012106_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1E047103_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1E047203_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113604_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113701_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113703_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113704_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113705_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F124601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F124603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F125101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F125102_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133604_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133701_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133702_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133704_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133705_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G144601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G144602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G145101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G145105_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H153601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H153602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H153605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H153606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H153701_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H153702_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H153705_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H153706_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H164601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H164603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H165101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1H165105_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1D012606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1E032607_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1D013606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1E033607_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1I172206_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1I172306_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,FT1B020607_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,FT1B021106_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1C030607_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1C030707_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1I172203_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1I172302_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1I172303_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1I172101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1I172102_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1C030806_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020701_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B021101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B021201_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B021306_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1C030407_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1C030506_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1C030606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1C030706_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1C030805_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1C031101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1I172201_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1I172202_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1I172301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1L044601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1A010605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010502_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010804_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1L044803_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A012306_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053107_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053202_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053207_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIJC531202_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN10012_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN10013_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN10014_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN10015_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN10016_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN10017_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN10018_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20001_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20002_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20003_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20004_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20005_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20006_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20007_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20008_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20009_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20010_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20011_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20012_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20013_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20014_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20015_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20016_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20017_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN20018_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN30001_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN30002_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN30003_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,FT1A010401_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,FT1A010503_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1A010502_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1D012602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1D013602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1A013601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011404_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011405_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011406_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011503_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011504_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011505_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1D027101_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1D027201_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1A010402_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1A010504_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010501_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010704_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010707_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1J010807_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053102_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053103_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1M053203_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50021_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50022_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50023_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50024_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50025_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50026_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50027_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50028_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50029_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50030_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50031_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50032_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50033_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50034_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50035_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50036_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50037_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN50038_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60021_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60022_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60023_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60024_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60025_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60026_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60027_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60028_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60029_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60030_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60031_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60032_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60033_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60034_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60035_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60036_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60037_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN60038_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70021_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70022_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70023_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70024_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70025_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70026_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70027_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70028_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70029_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70030_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70031_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70032_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70033_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AIN70034_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,FT1A010601_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,FT1A011204_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A011604_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A012102_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A012103_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1A012104_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1A010602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1A011205_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F113606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F124605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F125104_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PI1I171401_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020106_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020302_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020303_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020305_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020401_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020503_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1F113605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1F113702_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1B023401_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1B023502_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1B023602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113302_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113303_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113304_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113305_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113306_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113307_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113401_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113402_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113403_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113404_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113405_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113406_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113407_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113501_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113502_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113503_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113504_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F113505_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1B023103_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1B023301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1B020501_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1B020502_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1B020706_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F124602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F124606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1F125105_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PI1I171402_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020205_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020206_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020304_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020402_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020404_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020504_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020602_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1F124604_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1F125103_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1B023402_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1B023503_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1B023603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124302_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124303_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124304_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124305_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124306_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124307_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124401_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124402_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124403_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124404_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124405_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124406_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124407_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124501_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124502_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124503_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124504_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,RT1F124505_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1B023203_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,TC1B023302_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1B020603_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1B020604_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,ZT1B021105_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G133606_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G144605_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,AI1G145102_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PI1I171403_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B020207_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B021301_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B021302_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B021303_PNT,,,2022-03-24 11:57:19,2.576,2.576
91,PT1B021305_PNT,,,2022-03-24 11:57:19,2.576,2.576
