Unit,System,Equipment,Tag Name
UJKTT_2,#2 INSTRUMENT AIR SYSTEM,#2 INSTRUMENT AIR SYSTEM,KALTIM2.SIGNAL.AI.20QFB22CP101
UJKTT_2,#2 INSTRUMENT AIR SYSTEM,#2 INSTRUMENT AIR SYSTEM,KALTIM2.SIGNAL.AI.20QFB23CP101
UJKTT_2,#2 INSTRUMENT AIR SYSTEM,#2 INSTRUMENT AIR SYSTEM,KALTIM2.SIGNAL.AI.20QFB21CP101
UJKTT_2,#2 INSTRUMENT AIR SYSTEM,#2 INSTRUMENT AIR SYSTEM,KALTIM2.SIGNAL.AI.20QFB30CP101
UJKTT_2,#2 INSTRUMENT AIR SYSTEM,#2 INSTRUMENT AIR SYSTEM,KALTIM2.SIGNAL.AI.20QFB24CP101
UJKTT_2,#2 INSTRUMENT AIR SYSTEM,#2 INSTRUMENT AIR SYSTEM,KALTIM2.SIGNAL.AI.20QFB50CP101
UJKTT_2,#2 LIMESTONE INJECTION SYSTEM,#2 LIMESTONE INJECTION SYSTEM,KALTIM2.SIGNAL.AI.20EQH10CP101
UJKTT_2,#2 LIMESTONE INJECTION SYSTEM,#2 LIMESTONE INJECTION SYSTEM,KALTIM2.SIGNAL.AI.20EQH10CP102
UJKTT_2,#2 LIMESTONE INJECTION SYSTEM,#2 LIMESTONE INJECTION SYSTEM,KALTIM2.SIGNAL.AI.20EQH10CL101
UJKTT_2,#2 LIMESTONE INJECTION SYSTEM,#2 LIMESTONE INJECTION SYSTEM,KALTIM 0.SIGNAL.AI.20BFA07ACE001
UJKTT_2,#2 LIMESTONE INJECTION SYSTEM,#2 LIMESTONE INJECTION SYSTEM,KALTIM 0.SIGNAL.AI.20EDD10CP101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 AC OIL PUMP,KALTIM2.SIGNAL.AI.20MAU30CP102
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 AC OIL PUMP,KALTIM2.SIGNAL.AI.20MAU30AP003XQ01
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 DC OIL PUMP,KALTIM2.SIGNAL.AI.20MAU30CP103
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 DC OIL PUMP,KALTIM2.SIGNAL.AI.20MAU30AP004XQ01
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 HP OIL PUMP,KALTIM2.SIGNAL.AI.20MAU30CP101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 HP OIL PUMP,KALTIM2.SIGNAL.AI.20MAU30AP002XQ01
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 JACKING OIL PUMP A,KALTIM2.SIGNAL.AI.20MAU40AP001XQ01
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 JACKING OIL PUMP A,KALTIM2.SIGNAL.AI.20MAU40CP101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 JACKING OIL PUMP B,KALTIM2.SIGNAL.AI.20MAU40CP101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 JACKING OIL PUMP B,KALTIM2.SIGNAL.AI.20MAU40AP002XQ01
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER A,KALTIM2.SIGNAL.AI.20PGB50AA101XQ12
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER A,KALTIM2.SIGNAL.AO.20PGB50AA101XQ11
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER A,KALTIM2.SIGNAL.RTD.20MAV12CT101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER A,KALTIM2.SIGNAL.RTD.20MAV12CT102
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER A,KALTIM2.SIGNAL.RTD.20PGB50CT101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER B,KALTIM2.SIGNAL.AI.20PGB50AA101XQ12
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER B,KALTIM2.SIGNAL.AO.20PGB50AA101XQ11
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER B,KALTIM2.SIGNAL.RTD.20MAV13CT101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER B,KALTIM2.SIGNAL.RTD.20MAV13CT102
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 LUBE OIL COOLER B,KALTIM2.SIGNAL.RTD.20PGB50CT101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 MAIN OIL PUMP,KALTIM2.SIGNAL.AI.20MAU20CP101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 MAIN OIL PUMP,KALTIM2.SIGNAL.AI.20MAU20CP102
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 MAIN OIL PUMP,KALTIM2.SIGNAL.AI.20MAU20CP103
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 MAIN OIL TANK,KALTIM2.SIGNAL.AI.20MAU12CL101
UJKTT_2,#2 LUBRICANT OIL SYSTEM,#2 MAIN OIL TANK,KALTIM2.SIGNAL.AI.20MAU12CL102
UJKTT_2,#2 POWER TRANSFORMER SYSTEM,#2 UNIT AUXILIARY TRANFORMER,KALTIM2.SIGNAL.AI.20BBT01CE013
UJKTT_2,#2 POWER TRANSFORMER SYSTEM,#2 UNIT AUXILIARY TRANFORMER,KALTIM2.SIGNAL.AI.20BBT01CE002
UJKTT_2,#2 POWER TRANSFORMER SYSTEM,#2 UNIT AUXILIARY TRANFORMER,KALTIM2.SIGNAL.AI.20BBT01CE001
UJKTT_2,#2 POWER TRANSFORMER SYSTEM,#2 UNIT AUXILIARY TRANFORMER,KALTIM2.SIGNAL.AI.20BBT01CE012
UJKTT_2,#2 POWER TRANSFORMER SYSTEM,#2 UNIT AUXILIARY TRANFORMER,KALTIM2.SIGNAL.AI.20BBT01CE011
UJKTT_2,#2 TURBINE SYSTEM,#2  MAIN STEAM VALVE,KALTIM2.SIGNAL.AI.20MAA01CP101
UJKTT_2,#2 TURBINE SYSTEM,#2  MAIN STEAM VALVE,KALTIM2.SIGNAL.AI.20MAA01CP102
UJKTT_2,#2 TURBINE SYSTEM,#2  MAIN STEAM VALVE,KALTIM2.SIGNAL.TC.20MAA01CT101
UJKTT_2,#2 TURBINE SYSTEM,#2  MAIN STEAM VALVE,KALTIM2.SIGNAL.TC.20MAA01CT105
UJKTT_2,#2 TURBINE SYSTEM,#2  MAIN STEAM VALVE,KALTIM2.SIGNAL.TC.20MAA01CT106
UJKTT_2,#2 TURBINE SYSTEM,#2  MAIN STEAM VALVE,KALTIM2.SIGNAL.TC.20MAA01CT107
UJKTT_2,#2 TURBINE SYSTEM,#2  MAIN STEAM VALVE,KALTIM2.SIGNAL.TC.20MAA01CT108
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,20PAB30CP902
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,20PAB31CP902
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,20PAB41CT901
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20LCR20AA101XQ12
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAG10CL101
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAG10CL102
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAG10CL103
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAG10CL104
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAG10CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAG10CP101A
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAG10CP102
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAG10CP102A
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAJ30BN001XQ01
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20MAJ31BN001XQ01
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20PAB30AA101XQ12
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20PAB30CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20PAB31CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20PAB40CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AI.20PAB41CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AO.20LCR20AA101XQ11
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.AO.20PAB30AA101XQ11
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.RTD.20PAB30CT101
UJKTT_2,#2 TURBINE SYSTEM,#2 CONDENSOR,KALTIM2.SIGNAL.RTD.20PAB31CT101
UJKTT_2,#2 TURBINE SYSTEM,#2 GLAND SEAL SYSTEM,KALTIM2.SIGNAL.AI.20LBG23CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 GLAND SEAL SYSTEM,KALTIM2.SIGNAL.AI.20MAW31CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 GLAND SEAL SYSTEM,KALTIM2.SIGNAL.AI.20MAW33CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 GLAND SEAL SYSTEM,KALTIM2.SIGNAL.AI.20MAW35AA101XQ12
UJKTT_2,#2 TURBINE SYSTEM,#2 GLAND SEAL SYSTEM,KALTIM2.SIGNAL.AO.20MAW35AA101XQ11
UJKTT_2,#2 TURBINE SYSTEM,#2 GLAND SEAL SYSTEM,KALTIM2.SIGNAL.TC.20MAW31CT101
UJKTT_2,#2 TURBINE SYSTEM,#2 GOVERNOR VALVE L1,20CBA01XQ92
UJKTT_2,#2 TURBINE SYSTEM,#2 GOVERNOR VALVE L1,20CBA01XQ95
UJKTT_2,#2 TURBINE SYSTEM,#2 GOVERNOR VALVE L1,KALTIM2.SIGNAL.AI.20MAA01CP103
UJKTT_2,#2 TURBINE SYSTEM,#2 GOVERNOR VALVE L1,20CBA01XQ93
UJKTT_2,#2 TURBINE SYSTEM,#2 GOVERNOR VALVE L2,KALTIM2.SIGNAL.AI.20MAA01CP104
UJKTT_2,#2 TURBINE SYSTEM,#2 GOVERNOR VALVE R1,KALTIM2.SIGNAL.AI.20MAA01CP105
UJKTT_2,#2 TURBINE SYSTEM,#2 GOVERNOR VALVE R2,KALTIM2.SIGNAL.AI.20MAA01CP106
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAA01CP107
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAA01CP108
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAA01CP109
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAA01CP110
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAA01CP111
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAA01CP112
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAA01CP113
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAA01CP114
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAD10CS101
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAD10CS102
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.AI.20MAD10CS103
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT109
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT110
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT111
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT113
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT115
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT116
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT117
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT118
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT119
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT120
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT121
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT122
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT123
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT124
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT125
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT126
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT127
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT128
UJKTT_2,#2 TURBINE SYSTEM,#2 HP TURBINE,KALTIM2.SIGNAL.TC.20MAA01CT129
UJKTT_2,#2 TURBINE SYSTEM,#2 LP TURBINE,KALTIM2.SIGNAL.AI.20LCE11CP102
UJKTT_2,#2 TURBINE SYSTEM,#2 LP TURBINE,KALTIM2.SIGNAL.AI.20MAC01CP101
UJKTT_2,#2 TURBINE SYSTEM,#2 LP TURBINE,KALTIM2.SIGNAL.AI.20MAC01CP102
UJKTT_2,#2 TURBINE SYSTEM,#2 LP TURBINE,KALTIM2.SIGNAL.AI.20MAD41CY104
UJKTT_2,#2 TURBINE SYSTEM,#2 LP TURBINE,KALTIM2.SIGNAL.TC.20MAC01CT101
UJKTT_2,#2 TURBINE SYSTEM,#2 LP TURBINE,KALTIM2.SIGNAL.TC.20MAC01CT102
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 1,KALTIM2.SIGNAL.AI.20MAD11CY101
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 1,KALTIM2.SIGNAL.AI.20MAD11CY102
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 1,KALTIM2.SIGNAL.AI.20MAD11CY103
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 1,KALTIM2.SIGNAL.AI.20MAD11CY104
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 1,KALTIM2.SIGNAL.RTD.20MAA11CT151
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 1,KALTIM2.SIGNAL.RTD.20MAA51CT153
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.AI.20MAD21CY101
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.AI.20MAD21CY102
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.AI.20MAD21CY103
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.AI.20MAD21CY105
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT151
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT152
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT153
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT154
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT155
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT156
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT157
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT158
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT159
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAA12CT160
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAC11CT151
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAC11CT152
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 2,KALTIM2.SIGNAL.RTD.20MAC52CT151
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 3,KALTIM2.SIGNAL.AI.20MAD31CY101
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 3,KALTIM2.SIGNAL.AI.20MAD31CY102
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 3,KALTIM2.SIGNAL.AI.20MAD31CY103
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 3,KALTIM2.SIGNAL.AI.20MAD31CY104
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 3,KALTIM2.SIGNAL.RTD.20MAC12CT151
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 3,KALTIM2.SIGNAL.RTD.20MAC12CT152
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 3,KALTIM2.SIGNAL.RTD.20MAC52CT152
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 4,KALTIM2.SIGNAL.AI.20MAD41CY101
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 4,KALTIM2.SIGNAL.AI.20MAD41CY102
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 4,KALTIM2.SIGNAL.AI.20MAD41CY103
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 4,KALTIM2.SIGNAL.AI.20MAD41CY105
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 4,KALTIM2.SIGNAL.RTD.20MAC13CT151
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 4,KALTIM2.SIGNAL.RTD.20MAC13CT152
UJKTT_2,#2 TURBINE SYSTEM,#2 TURBINE BEARING NO. 4,KALTIM2.SIGNAL.RTD.20MAC53CT151
UJLJ_AMG_1,BOILER AFG #1,( J - VALVE) #1,ANF10CP102
UJLJ_AMG_1,BOILER AFG #1,( J - VALVE) #1,ANF10DP103
UJLJ_AMG_1,BOILER AFG #1,( J - VALVE) #1,ANF10CP103
UJLJ_AMG_1,BOILER AFG #1,( J - VALVE) #1,ANF10DP102
UJLJ_AMG_1,BOILER AFG #1,( J - VALVE) #1,ANF10DP101
UJLJ_AMG_1,BOILER AFG #1,( J - VALVE) #1,ANF10CT602
UJLJ_AMG_1,BOILER AFG #1,AIR HEATER #1,ALD10CP102
UJLJ_AMG_1,BOILER AFG #1,AIR HEATER #1,ANA20CT603
UJLJ_AMG_1,BOILER AFG #1,AIR HEATER #1,ALD10CP101
UJLJ_AMG_1,BOILER AFG #1,AIR HEATER #1,ALD10CT602
UJLJ_AMG_1,BOILER AFG #1,AIR HEATER #1,ALD10CT601
UJLJ_AMG_1,BOILER AFG #1,AIR HEATER #1,ANA20CT604
UJLJ_AMG_1,BOILER AFG #1,ASH COOLER #1A,AS04_E013.MV
UJLJ_AMG_1,BOILER AFG #1,ASH COOLER #1A,LCA22G301
UJLJ_AMG_1,BOILER AFG #1,ASH COOLER #1A,ADY11FE001
UJLJ_AMG_1,BOILER AFG #1,ASH COOLER #1B,AS04_E014.MV
UJLJ_AMG_1,BOILER AFG #1,ASH COOLER #1B,ADY21FE001
UJLJ_AMG_1,BOILER AFG #1,ASH COOLER #1B,LCA42G301
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANA11CP101
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT203
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANA11CT601
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT216
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT202
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT204
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT601
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT201
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CP101
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT218
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT212
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT215
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT213
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT217
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT214
UJLJ_AMG_1,BOILER AFG #1,CYCLONE #1,ANF10CT211
UJLJ_AMG_1,BOILER AFG #1,ESP #1,ANA40CT301
UJLJ_AMG_1,BOILER AFG #1,ESP #1,ANA40CP101
UJLJ_AMG_1,BOILER AFG #1,ESP #1,ANA30CT301
UJLJ_AMG_1,BOILER AFG #1,ESP #1,ANA30CQ101
UJLJ_AMG_1,BOILER AFG #1,FURNACE #1,ABK10CT611
UJLJ_AMG_1,BOILER AFG #1,FURNACE #1,ABK10CP111
UJLJ_AMG_1,BOILER AFG #1,FURNACE #1,ABK10CT612
UJLJ_AMG_1,BOILER AFG #1,FURNACE #1,ABK10CP107
UJLJ_AMG_1,BOILER AFG #1,FURNACE #1,ABK10CP108
UJLJ_AMG_1,BOILER AFG #1,FURNACE #1,ABK10CP110
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF50CF101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF60CF101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF06CP101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AS04_E012.MV
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF40CF101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF35A101T
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF55A101T
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF40CP101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJY21F001
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF05CP101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF50CP101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF65A101T
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJY31F001
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF30CP101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF45A101T
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJY11F001
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJS03CP101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJY41F001
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF07A101T
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF30CF101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF60CP101
UJLJ_AMG_1,BOILER AFG #1,FURNACE (BOILER IGNITION SYSTEM) #1,AJF06CF101
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1,ALA50CT301
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1,ALA50CF1_1
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1A,AFY10FS101
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1A,AFY10FF001
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1A,11HFY10FS901
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1A,A10FA101MV
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1A,AFY10FT001
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1B,AFY20FF001
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1B,AFY20FT001
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1B,AFY20FS101
UJLJ_AMG_1,BOILER AFG #1,GRAFIMETRIC BELT #COAL FEEDER #1B,A20FA101MV
UJLJ_AMG_1,BOILER AFG #1,HP SEAL BLOWER #1,AS04_E009.MV
UJLJ_AMG_1,BOILER AFG #1,HP SEAL BLOWER #1,AS04_E023.MV
