system,equipment,tagname,anomaly_count,h1_alarm_count,l1_alarm_count
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,10BBT01-901,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,10BBT01-902,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,10BBT01-903,0.0,0,36
BOILER & FURNACE SYSTEM #1,FURNACE #1,10H10CP904,0.0,5,31
BOILER & FURNACE SYSTEM #1,FURNACE #1,10H10CT907,2.0,0,36
BOILER & FURNACE SYSTEM #1,FURNACE #1,10H10CT908,2.0,4,32
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,10HAH11CT901,0.0,0,36
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,10HAH21CT901,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,10HAH21CT904,0.0,28,8
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,10HAH22CT901,0.0,6,30
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,10HAH22CT904,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.2 #1,10LAB20CT903,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.1 #1,10LAB30CT901,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.3 #1,10LAB30CT903,0.0,0,36
FEEDWATER SYSTEM #1,T-BFP #1A,10LAC11CT909,0.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1A,10LAC11CT910,0.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1B,10LAC12CT909,0.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1B,10LAC12CT910,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.1 #1,10LBQ10CP901,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.2 #1,10LBQ20CP901,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.3 #1,10LBQ30CP901,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.5 #1,10LBS50CP901,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.6 #1,10LBS60CP901,11.0,0,36
CONDENSATE SYSTEM #1,LP HEATER NO.7 #1,10LBS70CP901,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.8 #1,10LBS80CP901,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.5 #1,10LCJ50CT902,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.6 #1,10LCJ60CT902,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.7 #1,10LCJ70CT902,0.0,0,36
CONDENSATE SYSTEM #1,LP HEATER NO.8 #1,10LCJ80CT902,0.0,0,36
FEEDWATER SYSTEM #1,T-BFP #1A,10MAV50CT901,0.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1B,10MAV60CT901,0.0,0,36
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 A,10PAA21CL901,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 A,10PAA31CL901,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 B,10PAA32CL901,0.0,36,0
CONDENSATE SYSTEM #1,CONDENSER #1,10PAH31CP901,0.0,0,36
CONDENSATE SYSTEM #1,CONDENSER #1,10PAH31CT901,0.0,36,0
CONDENSATE SYSTEM #1,CONDENSER #1,10PAH32CP901,0.0,0,36
CONDENSATE SYSTEM #1,CONDENSER #1,10PAH32CT901,0.0,36,0
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,10PGA31CT901,0.0,0,36
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,10PGA40CT901,0.0,0,36
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 B,OPC.AW0003.0CAI.AI050608.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 A,OPC.AW0003.0CAI.AI050703.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 A,OPC.AW0003.0CAI.AI094501.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 B,OPC.AW0003.0CAI.AI094502.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 A,OPC.AW0003.0CAI.AI094601.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 A,OPC.AW0003.0CAI.AI094602.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 A,OPC.AW0003.0CAI.AI094607.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 B,OPC.AW0003.0CAI.AI094701.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 B,OPC.AW0003.0CAI.AI094702.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 B,OPC.AW0003.0CAI.AI094707.PNT,0.0,36,0
COOLING WATER SYSTEM #1,CIRCULATING WATER PUMP #1 A,OPC.AW0003.0CAI.AI095103.PNT,0.0,0,36
TURBINE VALVE #1,IP TURBINE #1 - REHEAT COMBINE VALVE NO.1 (RCV1-ICV1),OPC.AW1002.1ATC.1BD103AIN.PNT_1,0.0,36,0
TURBINE VALVE #1,IP TURBINE #1 - REHEAT COMBINE VALVE NO.2 (RCV2-ICV2),OPC.AW1002.1ATC.1BD103AIN.PNT_2,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD103AIN.PNT_5,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD103AIN.PNT_6,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.1 #1,OPC.AW1002.1ATC.1BD103AIN.PNT_7,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.1 #1,OPC.AW1002.1ATC.1BD103AIN.PNT_8,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.2 #1,OPC.AW1002.1ATC.1BD104AIN.PNT_1,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.2 #1,OPC.AW1002.1ATC.1BD104AIN.PNT_2,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.3 #1,OPC.AW1002.1ATC.1BD104AIN.PNT_3,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.3 #1,OPC.AW1002.1ATC.1BD104AIN.PNT_4,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.4 #1,OPC.AW1002.1ATC.1BD104AIN.PNT_5,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.4 #1,OPC.AW1002.1ATC.1BD104AIN.PNT_6,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.1 #1,OPC.AW1002.1ATC.1BD104AIN.PNT_7,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.1 #1,OPC.AW1002.1ATC.1BD104AIN.PNT_8,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.2 #1,OPC.AW1002.1ATC.1BD105AIN.PNT_1,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.2 #1,OPC.AW1002.1ATC.1BD105AIN.PNT_2,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.1 #1,OPC.AW1002.1ATC.1BD105AIN.PNT_3,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.2 #1,OPC.AW1002.1ATC.1BD105AIN.PNT_4,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.3 #1,OPC.AW1002.1ATC.1BD105AIN.PNT_5,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.4 #1,OPC.AW1002.1ATC.1BD105AIN.PNT_6,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.1 #1,OPC.AW1002.1ATC.1BD105AIN.PNT_7,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.2 #1,OPC.AW1002.1ATC.1BD105AIN.PNT_8,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD106AIN.PNT_1,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD106AIN.PNT_2,0.0,36,0
TURBINE VALVE #1,IP TURBINE #1 - REHEAT COMBINE VALVE NO.1 (RCV1-ICV1),OPC.AW1002.1ATC.1BD106AIN.PNT_3,0.0,36,0
TURBINE VALVE #1,IP TURBINE #1 - REHEAT COMBINE VALVE NO.2 (RCV2-ICV2),OPC.AW1002.1ATC.1BD106AIN.PNT_4,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD106AIN.PNT_5,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD106AIN.PNT_6,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD106AIN.PNT_7,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD106AIN.PNT_8,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD107AIN.PNT_1,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD107AIN.PNT_2,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD107AIN.PNT_3,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD107AIN.PNT_4,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD107AIN.PNT_5,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD107AIN.PNT_6,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD107AIN.PNT_7,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD108AIN.PNT_1,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD108AIN.PNT_2,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD108AIN.PNT_3,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD108AIN.PNT_4,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD108AIN.PNT_5,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD108AIN.PNT_6,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD108AIN.PNT_7,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD108AIN.PNT_8,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD111AIN.PNT_1,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD111AIN.PNT_2,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD111AIN.PNT_3,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD111AIN.PNT_4,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD111AIN.PNT_5,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD112AIN.PNT_1,17.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD112AIN.PNT_2,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD112AIN.PNT_3,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD112AIN.PNT_4,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD112AIN.PNT_5,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD112AIN.PNT_6,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD112AIN.PNT_7,17.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD112AIN.PNT_8,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD113AIN.PNT_1,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD113AIN.PNT_2,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD113AIN.PNT_3,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD113AIN.PNT_4,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD113AIN.PNT_5,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD113AIN.PNT_6,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD113AIN.PNT_7,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD113AIN.PNT_8,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD114AIN.PNT_1,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD114AIN.PNT_2,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD114AIN.PNT_3,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD114AIN.PNT_4,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD114AIN.PNT_5,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD114AIN.PNT_6,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.1 #1,OPC.AW1002.1ATC.1BD115AIN.PNT_1,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.2 #1,OPC.AW1002.1ATC.1BD115AIN.PNT_2,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.3 #1,OPC.AW1002.1ATC.1BD115AIN.PNT_3,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.4 #1,OPC.AW1002.1ATC.1BD115AIN.PNT_4,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.1 #1,OPC.AW1002.1ATC.1BD115AIN.PNT_5,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.2 #1,OPC.AW1002.1ATC.1BD115AIN.PNT_6,0.0,36,0
HYDRAULIC SYSTEM #1,FLUID CONTROL SYSTEM #1,OPC.AW1002.1ATC.1BD115AIN.PNT_7,0.0,36,0
LUBRICATION SUPPLY SYSTEM #1,LUBE OIL PIPE #1,OPC.AW1002.1ATC.1BD116AIN.PNT_1,0.0,36,0
LUBRICATION SUPPLY SYSTEM #1,MOT #1,OPC.AW1002.1ATC.1BD116AIN.PNT_2,0.0,36,0
TURBINE #1,LP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD116AIN.PNT_3,17.0,36,0
TURBINE #1,LP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD116AIN.PNT_4,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.1 #1,OPC.AW1002.1ATC.1BD116AIN.PNT_5,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.1 #1,OPC.AW1002.1ATC.1BD116AIN.PNT_6,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.2 #1,OPC.AW1002.1ATC.1BD116AIN.PNT_7,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.2 #1,OPC.AW1002.1ATC.1BD117AIN.PNT_1,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.3 #1,OPC.AW1002.1ATC.1BD117AIN.PNT_2,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.3 #1,OPC.AW1002.1ATC.1BD117AIN.PNT_3,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.4 #1,OPC.AW1002.1ATC.1BD117AIN.PNT_4,0.0,36,0
TURBINE BEARING #1,BEARING TURBIN NO.4 #1,OPC.AW1002.1ATC.1BD117AIN.PNT_5,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.1 #1,OPC.AW1002.1ATC.1BD117AIN.PNT_6,0.0,36,0
GENERATOR SYSTEM #1,BEARING GENERATOR NO.2 #1,OPC.AW1002.1ATC.1BD117AIN.PNT_7,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP MAIN STOP VALVE NO.2 (MSV2),OPC.AW1002.1ATC.1BD12405AOUT.OUT,0.0,36,0
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD124AIN.PNT_1,0.0,0,36
TURBINE BEARING #1,THRUST BEARING TURBIN #1,OPC.AW1002.1ATC.1BD124AIN.PNT_2,0.0,0,36
TURBINE #1,LP TURBINE SYSTEM #1,OPC.AW1002.1ATC.1BD124AIN.PNT_3,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP MAIN STOP VALVE NO.2 (MSV2),OPC.AW1002.1ATC.1BD124AIN.PNT_4,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050101.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050102.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050103.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050104.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050105.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050106.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1A,OPC.AW1002.1EAI.AI050107.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050201.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050202.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050203.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050204.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1B,OPC.AW1002.1EAI.AI050205.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050206.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050207.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050301.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050302.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050304.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1EAI.AI050305.PNT,17.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050306.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050307.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1EAI.AI050401.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1EAI.AI050402.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050403.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI050404.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1EAI.AI050503.PNT,1.0,0,20
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1EAI.AI050603.PNT,1.0,0,31
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1EAI.AI050701.PNT,17.0,0,36
AIR & FLUE GAS SYSTEM #1,DUCTING HOT AIR #1,OPC.AW1002.1EAI.AI050702.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1EAI.AI051101.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,DUCTING HOT AIR #1,OPC.AW1002.1EAI.AI051102.PNT,0.0,36,0
PULVERIZER SYSTEM#1,DUCTING SAF #1,OPC.AW1002.1EAI.AI051103.PNT,0.0,36,0
PULVERIZER SYSTEM#1,DUCTING SAF #1,OPC.AW1002.1EAI.AI051104.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,DUCTING HOT AIR #1,OPC.AW1002.1EAI.AI051201.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1EAI.AI051207.PNT,0.0,12,24
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1EAI.AI051306.PNT,0.0,0,36
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1EAI.AI051402.PNT,0.0,0,36
BOILER & FURNACE SYSTEM #1,SOOT BLOWER #1,OPC.AW1002.1EAI.AI051405.PNT,0.0,36,0
FUEL OIL SYSTEM #1,FUEL OIL #1,OPC.AW1002.1EAI.AI051406.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1EAI.AI051502.PNT,0.0,14,22
AIR & FLUE GAS SYSTEM #1,FDF #1A,OPC.AW1002.1EAI.AI051601.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,PAF #1A,OPC.AW1002.1EAI.AI051602.PNT,0.0,36,0
PULVERIZER SYSTEM#1,SAF #1A,OPC.AW1002.1EAI.AI051603.PNT,0.0,36,0
PULVERIZER SYSTEM#1,DUCTING SAF #1,OPC.AW1002.1EAI.AI051604.PNT,5.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1A,OPC.AW1002.1EAI.AI051605.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1B,OPC.AW1002.1EAI.AI051606.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1EAI.AI051607.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,FDF #1B,OPC.AW1002.1EAI.AI051701.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,PAF #1B,OPC.AW1002.1EAI.AI051702.PNT,0.0,36,0
PULVERIZER SYSTEM#1,SAF #1B,OPC.AW1002.1EAI.AI051703.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1EAI.AI051704.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1A,OPC.AW1002.1EAI.AI051705.PNT,0.0,36,0
FUEL OIL SYSTEM #1,FUEL OIL #1,OPC.AW1002.1EAI.AI051706.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1EAI.AI052101.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1A,OPC.AW1002.1EAI.AI052102.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1B,OPC.AW1002.1EAI.AI052103.PNT,0.0,36,0
FUEL OIL SYSTEM #1,FUEL OIL #1,OPC.AW1002.1EAI.AI052104.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SOOT BLOWER #1,OPC.AW1002.1EAI.AI052106.PNT,3.0,34,2
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1EAI.AI052201.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1EAI.AI052202.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1EAI.AI052203.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1A,OPC.AW1002.1EAI.AI052204.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1B,OPC.AW1002.1EAI.AI052205.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1EAI.AI052206.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1EAI.AI052207.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1EAI.AI052301.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1B,OPC.AW1002.1EAI.AI052302.PNT,0.0,36,0
FUEL OIL SYSTEM #1,FUEL OIL #1,OPC.AW1002.1EAI.AI052303.PNT,0.0,0,36
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1EAI.AI052406.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1A,OPC.AW1002.1E_AIRFLOW.MSMA1AIN.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1A,OPC.AW1002.1E_AIRFLOW.MSMA2AIN.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1B,OPC.AW1002.1E_AIRFLOW.MSMB1AIN.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1B,OPC.AW1002.1E_AIRFLOW.MSMB2AIN.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1E_AIRFLOW.MSMC1AIN.PNT,4.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1E_AIRFLOW.MSMC2AIN.PNT,17.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1E_AIRFLOW.MSMD1AIN.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1E_AIRFLOW.MSMD2AIN.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1E_AIRFLOW.MSME1AIN.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1E_AIRFLOW.MSME2AIN.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SOOT BLOWER #1,OPC.AW1002.1E_BLCV.AO053106.OUT,4.0,33,3
